"Date","Track_100","Pred_100","Track_20","Pred_20","Track_200","Pred_200","Track_50","Pred_50","Station"
"2020-05-20 17:06:19",117,0.190879080227327,117,0.0929262914227722,117,0.118401354431532,117,0.11065177450669,"P3"
"2020-05-24 05:26:08",168,0.200441246422167,168,0.146877932088359,168,0.122714542304018,168,0.126850325222672,"P3"
"2020-05-25 17:14:29",15,0.190449048949322,15,0.0907638771123104,15,0.111594436837037,15,0.11508630082684,"P3"
"2020-05-26 17:07:03",117,0.182047153836912,117,0.0722323772408951,117,0.107068937739727,117,0.0922327173165632,"P3"
"2020-05-30 05:27:13",168,0.200453458235063,168,0.142636652733306,168,0.124441102180961,168,0.128339517545017,"P3"
"2020-05-31 17:15:24",15,0.201984849053362,15,0.144351000797354,15,0.124441102180961,15,0.135527613994144,"P3"
"2020-06-01 17:06:20",117,0.154189049776694,117,0.107693494361292,117,0.108985202013907,117,0.106955979585127,"P3"
"2020-06-05 05:26:09",168,0.186293445373681,168,0.20735912464753,168,0.148799702747321,168,0.176452063690512,"P3"
"2020-06-06 17:14:30",15,0.161757075435132,15,0.127563164108442,15,0.126213819343637,15,0.12799977746516,"P3"
"2020-06-07 17:07:03",117,0.189176561226805,117,0.202817860661985,117,0.152703075123649,117,0.181870705058811,"P3"
"2020-06-11 05:27:14",168,0.187645170408505,168,0.159856819040222,168,0.150216975129354,168,0.178941803582566,"P3"
"2020-06-12 17:15:24",15,0.189100813655074,15,0.16367105605937,15,0.159382764246882,15,0.190534321552287,"P3"
"2020-06-13 17:06:21",117,0.189100813655074,117,0.163305052829774,117,0.158695418947566,117,0.185060573167208,"P3"
"2020-06-17 05:26:09",168,0.159032048118443,168,0.160654899298735,168,0.0736751989893082,168,0.169217589325288,"P3"
"2020-06-19 17:07:04",117,0.171193825636775,117,0.149720472894791,117,0.121933994078894,117,0.143773899592511,"P3"
"2020-06-23 05:27:14",168,0.158101046411107,168,0.161659113568205,168,0.108897471126211,168,0.137835628271713,"P3"
"2020-06-24 17:15:25",15,0.172390406330674,15,0.147342038604867,15,0.118594448782812,15,0.133951988569642,"P3"
"2020-06-25 17:06:21",117,0.168454827207824,117,0.163757639892868,117,0.117781866860139,117,0.140811639181711,"P3"
"2020-06-29 05:26:10",168,0.143701073638604,168,0.145399811271925,168,0.115544073053233,168,0.120488741431764,"P3"
"2020-06-30 17:14:31",15,0.152297435170401,15,0.164318471699959,15,0.112985899467075,15,0.14024603478739,"P3"
"2020-07-01 17:07:04",117,0.175613072751955,117,0.158209309087974,117,0.121933994078894,117,0.149234032759358,"P3"
"2020-07-05 05:27:15",168,0.158004258576019,168,0.175064404831518,168,0.13494215838675,168,0.142086014831035,"P3"
"2020-07-06 17:15:26",15,0.155585301085541,15,0.17405293872673,15,0.137623304081219,15,0.146699719992974,"P3"
"2020-07-07 17:06:22",117,0.155585301085541,117,0.17405293872673,117,0.14082906453906,117,0.146699719992974,"P3"
"2020-07-11 05:26:11",168,0.158004258576019,168,0.175064404831518,168,0.13494215838675,168,0.142086014831035,"P3"
"2020-07-12 17:14:32",15,0.151352651273117,15,0.177723762963273,15,0.129269678758812,15,0.144496421346713,"P3"
"2020-07-13 17:07:05",117,0.147744561442409,117,0.145002262979811,117,0.137048750458315,117,0.12611422628026,"P3"
"2020-07-17 05:27:16",168,0.148207531198822,168,0.16942922391851,168,0.13727648616906,168,0.146062671784664,"P3"
"2020-07-18 17:15:26",15,0.147744561442409,15,0.145002262979811,15,0.142105220544999,15,0.12611422628026,"P3"
"2020-07-19 17:06:23",117,0.149102840319219,117,0.145662831611398,117,0.124588833501159,117,0.118373651602679,"P3"
"2020-07-23 05:26:11",168,0.152396734490619,168,0.189917794307312,168,0.133195998316091,168,0.139634076865312,"P3"
"2020-07-24 17:14:32",15,0.170310261189015,15,0.217836730632959,15,0.150527029707919,15,0.177310530828901,"P3"
"2020-07-25 17:07:06",117,0.145875002299259,117,0.18321819040476,117,0.133212846248667,117,0.13897534588451,"P3"
"2020-07-29 05:27:17",168,0.138150414500382,168,0.176462776183125,168,0.128572073463666,168,0.145081195422262,"P3"
"2020-07-30 17:15:27",15,0.16842667108498,15,0.192800920092597,15,0.149458403672088,15,0.153811355077709,"P3"
"2020-07-31 17:06:24",117,0.138306976640822,117,0.168962775140044,117,0.122796645405778,117,0.13078214710538,"P3"
"2020-08-04 05:26:12",168,0.151901499769869,168,0.170349599987426,168,0.107700106007317,168,0.154046348994517,"P3"
"2020-08-05 17:14:33",15,0.162952462519824,15,0.197981708028685,15,0.115050788337604,15,0.179892870630529,"P3"
"2020-08-06 17:07:07",117,0.159271962993728,117,0.174939051339378,117,0.113669419066675,117,0.141421515180316,"P3"
"2020-08-10 05:27:17",168,0.12231143123918,168,0.15716778742315,168,0.103195185316862,168,0.144383330597299,"P3"
"2020-08-11 17:15:28",15,0.135915750774227,15,0.176542225855965,15,0.0952729052180818,15,0.144205617438367,"P3"
"2020-08-12 17:06:24",117,0.134464555539758,117,0.17123502364377,117,0.104730438166122,117,0.14120157316409,"P3"
"2020-08-16 05:26:13",168,0.12231143123918,168,0.15716778742315,168,0.111401965268605,168,0.144383330597299,"P3"
"2020-08-17 17:14:36",15,0.162410969377771,15,0.190736716339919,15,0.113982162301773,15,0.162431217325663,"P3"
"2020-08-18 17:07:07",117,0.160293743695635,117,0.190273706905694,117,0.116635250299141,117,0.161654770345567,"P3"
"2020-08-22 05:27:18",168,0.126951673535695,168,0.161929001700784,168,0.116086545830369,168,0.130477713297543,"P3"
"2020-08-23 17:15:29",15,0.155990671371945,15,0.187607795870974,15,0.134756512850836,15,0.146498993229872,"P3"
"2020-08-24 17:06:25",117,0.141474414142032,117,0.183949967304959,117,0.127574786180795,117,0.136575672933418,"P3"
"2020-08-28 05:26:14",168,0.125680944462006,168,0.137993775888468,168,0.131331481049197,168,0.117344830518812,"P3"
"2020-08-29 17:14:34",15,0.166208083272042,15,0.192407033042942,15,0.138294301169019,15,0.152346858878368,"P3"
"2020-08-30 17:07:08",117,0.165528642496575,117,0.199668724967746,117,0.139030899344507,117,0.158781024725056,"P3"
"2020-09-03 05:27:18",168,0.156882909232637,168,0.170749249059022,168,0.127075711730284,168,0.1378162371406,"P3"
"2020-09-04 17:15:29",15,0.153324422621273,15,0.183538927901499,15,0.129444386292055,15,0.134165266417741,"P3"
"2020-09-05 17:06:26",117,0.153465449384436,117,0.184137076926508,117,0.133924156466064,117,0.131243565171391,"P3"
"2020-09-09 05:26:14",168,0.16952033306561,168,0.19719467311476,168,0.13052581915781,168,0.155772432927787,"P3"
"2020-09-10 17:14:35",15,0.164260679119355,15,0.170998200675099,15,0.132859307654201,15,0.1378162371406,"P3"
"2020-09-11 17:07:09",117,0.17609186562091,117,0.187791114688024,117,0.153517911454677,117,0.155852023701437,"P3"
"2020-10-15 05:26:15",168,0.155565494396228,168,0.199947488041697,168,0.124118647808678,168,0.145890467833599,"P3"
"2020-10-17 17:07:09",117,0.152188487851442,117,0.171495028856721,117,0.12399283997893,117,0.159187860819478,"P3"
"2020-10-21 05:27:19",168,0.165615816068466,168,0.169589543649438,168,0.127317063252914,168,0.159338718452305,"P3"
"2020-10-22 17:15:30",15,0.167147206886766,15,0.169589543649438,15,0.127317063252914,15,0.168344870352788,"P3"
"2020-10-23 17:06:26",117,0.183806590818787,117,0.191885350459963,117,0.142036400716437,117,0.187525988875713,"P3"
"2020-10-27 05:26:15",168,0.182275200000487,168,0.206053559826155,168,0.163921394386115,168,0.193584641951879,"P3"
"2020-10-28 17:14:36",15,0.185158315853611,15,0.201131041053468,15,0.174588778882532,15,0.183711018972761,"P3"
"2020-10-29 17:07:09",117,0.185158315853611,117,0.185629567411525,117,0.176578490692003,117,0.184033632280357,"P3"
"2020-11-02 05:27:19",168,0.165615816068466,168,0.169589543649438,168,0.142682131202218,168,0.159338718452305,"P3"
"2020-11-03 17:15:30",15,0.187293099022505,15,0.204692990143871,15,0.172119616600179,15,0.185845802141655,"P3"
"2020-11-04 17:06:26",117,0.182662354057311,117,0.183661720504862,117,0.169084551489196,117,0.186706080043501,"P3"
"2020-11-08 05:26:15",168,0.154682090688026,168,0.167957813671906,168,0.131118834403896,168,0.156779798412662,"P3"
"2020-11-09 17:14:35",15,0.183806590818787,15,0.207269772488387,15,0.170422922394608,15,0.196532140776196,"P3"
"2020-11-10 17:07:09",117,0.163855053604362,117,0.169589543649438,117,0.138844410442864,117,0.159338718452305,"P3"
"2020-11-14 05:27:19",168,0.142814050682492,168,0.133692876623545,168,0.109334142916477,168,0.124360921198179,"P3"
"2020-11-15 17:15:30",15,0.180010408158288,15,0.185880347164284,15,0.159282881124247,15,0.183929599989711,"P3"
"2020-11-16 17:06:26",117,0.176776550602369,117,0.170616091766136,117,0.1726723405625,117,0.175043614719503,"P3"
