"Date","Track_20","Pred_20","Track_500","Pred_500","Station"
"2019-07-25 17:06:17",117,0.104070090883011,117,0.184629313273693,"M1"
"2019-09-22 17:15:23",15,0.168820192443162,15,0.153893635731065,"M1"
"2019-09-27 05:26:09",168,0.172160665156056,168,0.170633977905484,"M1"
"2019-09-28 17:14:29",15,0.151209325202084,15,0.163548371794821,"M1"
"2019-09-29 17:07:03",117,0.145195124126382,117,0.169581762365423,"M1"
"2019-10-03 05:26:48",168,0.142877748103356,168,0.167849108351983,"M1"
"2019-10-04 17:15:24",15,0.151209325202084,15,0.163548371794821,"M1"
"2019-10-05 17:06:20",117,0.174478041179082,117,0.176574296889763,"M1"
"2019-10-09 05:26:09",168,0.133608354419126,168,0.185154522622064,"M1"
"2019-10-10 17:14:29",15,0.102579513767036,15,0.165840262881463,"M1"
"2019-10-11 17:07:03",117,0.151780037893999,117,0.171833727729333,"M1"
"2019-10-15 05:26:48",168,0.135963668287739,168,0.192531487390347,"M1"
"2019-10-16 17:15:24",15,0.130727367410952,15,0.170599067425239,"M1"
"2019-10-17 17:06:20",117,0.146869080497524,117,0.195955779023406,"M1"
"2019-10-21 05:26:09",168,0.179846980474923,168,0.240370912810531,"M1"
"2019-10-23 17:07:03",117,0.152314044590699,117,0.18804284894525,"M1"
"2019-10-27 05:26:48",168,0.145081853335076,168,0.194473282224376,"M1"
"2019-10-28 17:15:24",15,0.135963668287739,15,0.192531487390347,"M1"
"2019-10-29 17:06:20",117,0.146869080497524,117,0.195955779023406,"M1"
"2021-09-06 17:07:14",117,0.170783438413176,117,0.192170545629965,"M1"
"2021-09-10 05:26:59",168,0.148814426223824,168,0.179319704031199,"M1"
"2021-09-11 17:15:35",15,0.160997546771236,15,0.174007374684465,"M1"
"2021-09-12 17:06:45",117,0.153978292847956,117,0.185790028999642,"M1"
"2021-09-16 05:26:20",168,0.157451968744299,168,0.174007374684465,"M1"
"2021-09-17 17:14:41",15,0.147249593220392,15,0.173408246242702,"M1"
"2021-09-18 17:07:15",117,0.132786876440971,117,0.190379623596013,"M1"
"2021-09-22 05:27:00",168,0.14183069172476,168,0.170640009513635,"M1"
"2021-09-23 17:15:36",15,0.141102989265764,15,0.174662953832772,"M1"
"2021-09-24 17:06:45",117,0.148044580382211,117,0.176473279605352,"M1"
"2021-09-28 05:26:21",168,0.141102989265764,168,0.171230984526724,"M1"
"2021-09-29 17:14:41",15,0.142042814765458,15,0.169115574257731,"M1"
"2021-09-30 17:07:15",117,0.137842204858305,117,0.177317283520863,"M1"
"2021-10-04 05:27:00",168,0.13139645108073,168,0.179263053128271,"M1"
"2021-10-05 17:15:36",15,0.13871559849585,15,0.176492539026014,"M1"
"2021-10-06 17:06:45",117,0.137629313369422,117,0.179312796116472,"M1"
"2021-10-10 05:26:21",168,0.150845669927474,168,0.189567867891917,"M1"
"2021-10-11 17:14:41",15,0.115381263751031,15,0.17711335477706,"M1"
"2021-10-12 17:07:15",117,0.149233658098159,117,0.189567867891917,"M1"
"2021-10-16 05:27:00",168,0.112259821833807,168,0.157759657353439,"M1"
"2021-10-17 17:15:36",15,0.112259821833807,15,0.156897375889217,"M1"
"2021-10-18 17:06:46",117,0.146283533120624,117,0.180817929965654,"M1"
"2021-10-22 05:26:21",168,0.169326253382851,168,0.164109117743491,"M1"
"2021-10-23 17:14:42",15,0.194441635978602,15,0.194351014875926,"M1"
"2021-10-24 17:07:15",117,0.162226777151322,117,0.164309114382706,"M1"
"2021-10-28 05:27:00",168,0.169326253382851,168,0.164109117743491,"M1"
"2021-10-29 17:15:36",15,0.190730860615894,15,0.186340340190923,"M1"
"2021-10-30 17:06:45",117,0.162226777151322,117,0.164309114382706,"M1"
"2022-05-09 17:15:34",NA,NA,15,0.169776946210749,"M1"
"2022-05-16 17:07:14",NA,NA,117,0.265796164844691,"M1"
"2022-05-20 05:26:59",NA,NA,168,0.18794935638767,"M1"
"2022-05-21 17:15:35",NA,NA,15,0.169107575851068,"M1"
"2022-05-28 17:07:14",NA,NA,117,0.149894511545663,"M1"
"2022-06-01 05:27:00",NA,NA,168,0.169134255898048,"M1"
"2022-07-07 05:27:02",NA,NA,168,0.186299310432732,"M1"
"2022-07-08 17:15:38",NA,NA,15,0.176303827620256,"M1"
"2022-07-15 17:07:18",NA,NA,117,0.176359765659791,"M1"
"2022-07-19 05:27:03",NA,NA,168,0.176277147573275,"M1"
"2022-07-20 17:15:39",NA,NA,15,0.186687081968378,"M1"
"2022-07-27 17:07:18",NA,NA,117,0.183413778856701,"M1"
"2022-07-31 05:27:04",168,0.22620983196128,168,0.277064686840048,"M1"
"2022-08-01 17:15:39",15,0.172643116975926,15,0.199129697209797,"M1"
"2022-08-08 17:07:19",117,0.195325160128682,117,0.244382158895377,"M1"
"2022-08-12 05:27:04",168,0.172643116975926,168,0.187458225427996,"M1"
"2022-08-13 17:15:40",15,0.185983722503097,15,0.225038056469483,"M1"
"2022-08-20 17:07:20",117,0.167333015591711,117,0.192620845464184,"M1"
"2022-08-25 17:15:41",15,0.184836281947598,15,0.189594099909274,"M1"
"2022-09-01 17:07:20",117,0.17684893508876,117,0.168803042654169,"M1"
"2022-09-05 05:27:06",168,0.172561069009078,168,0.179045030228111,"M1"
"2022-09-06 17:15:42",15,0.199592582132456,15,0.208320672111635,"M1"
"2022-09-13 17:07:21",117,0.176052125894511,117,0.179041525486854,"M1"
"2022-09-17 05:27:06",168,0.175253343073457,168,0.176495820875169,"M1"
"2022-09-18 17:15:41",15,0.159167290511481,15,0.16515511966596,"M1"
"2022-09-25 17:07:21",117,0.199592582132456,117,0.213950073718566,"M1"
"2022-09-29 05:27:06",168,0.222904064885032,168,0.265251274952157,"M1"
"2022-09-30 17:15:42",15,0.200224961340317,15,0.191081167438999,"M1"
"2022-10-07 17:07:21",117,0.218237546799733,117,0.193333724090478,"M1"
"2022-10-11 05:27:06",168,0.247554549881133,168,0.215647781669468,"M1"
"2022-10-12 17:15:42",15,0.213325824449358,15,0.186530128231667,"M1"
"2022-10-19 17:07:21",117,0.207192183571191,117,0.18072028328328,"M1"
"2022-10-23 05:27:06",168,0.257962360995495,168,0.243558945640533,"M1"
"2022-10-24 17:15:42",15,0.203205116491788,15,0.21484554274977,"M1"
"2022-10-31 17:07:21",117,0.216888319861464,117,0.21484554274977,"M1"
"2022-11-04 05:27:06",NA,NA,168,0.283737102123386,"M1"
"2022-11-05 17:15:42",NA,NA,15,0.196240391674405,"M1"
"2022-11-12 17:07:21",NA,NA,117,0.244810737529588,"M1"
"2022-11-16 05:27:06",NA,NA,168,0.263048080184528,"M1"
