time,station,landuse,elevation,latitude,longitude,swc_wc_a_02_avg,swc_wc_a_02_std,swc_wc_a_05_avg,swc_wc_a_05_std,swc_wc_b_02_avg,swc_wc_b_02_std,swc_wc_b_05_avg,swc_wc_b_05_std,swc_wc_c_02_avg,swc_wc_c_02_std,swc_wc_c_05_avg,swc_wc_c_05_std
,,,,,,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3
2022-10-31 12:00:00,p2,pa,1549,46.684249288,10.5850561988,0.1643467,0.0001746136,0.1553867,0.0001087254,0.1832267,4.422241e-05,0.1580867,0.0002217092,0.16824,0.0002984395,0.1659733,4.421582e-05
2022-10-31 12:15:00,p2,pa,1549,46.684249288,10.5850561988,0.1641133,0.0003095503,0.1554666,9.427898e-05,0.1832066,2.494481e-05,0.158,0,0.1681,0,0.1659133,3.398897e-05
2022-10-31 12:30:00,p2,pa,1549,46.684249288,10.5850561988,0.1636,0,0.1547733,0.0001651963,0.18278,0.0003429271,0.158,0,0.1680667,4.714125e-05,0.1659067,2.494109e-05
2022-10-31 12:45:00,p2,pa,1549,46.684249288,10.5850561988,0.1635533,0.0001746099,0.1548333,0.0001135312,0.1825467,0.0001746099,0.158,0,0.1680533,4.988961e-05,0.1659,0
2022-10-31 13:00:00,p2,pa,1549,46.684249288,10.5850561988,0.1629,0,0.15454,0.0003401947,0.1822667,0.0003299887,0.158,0,0.1674933,0.0003213847,0.16586,0.0001781408
2022-10-31 13:15:00,p2,pa,1549,46.684249288,10.5850561988,0.16256,0.000351756,0.15402,0.0002454926,0.1818,0,0.1579067,0.0002379583,0.1673,0,0.1652,0
2022-10-31 13:30:00,p2,pa,1549,46.684249288,10.5850561988,0.16218,4.000068e-05,0.1535467,0.0001024126,0.1815,0.0003444792,0.1573,0,0.167,0.0003559014,0.1651933,2.494481e-05
2022-10-31 13:45:00,p2,pa,1549,46.684249288,10.5850561988,0.1616267,0.0003335989,0.1535667,0.0001135265,0.1811,0,0.1573,0,0.16654,4.899062e-05,0.1651733,4.422241e-05
2022-10-31 14:00:00,p2,pa,1549,46.684249288,10.5850561988,0.1614333,4.714125e-05,0.15354,7.117949e-05,0.1811,0,0.1573,0,0.1665267,4.422241e-05,0.16514,4.899062e-05
2022-10-31 14:15:00,p2,pa,1549,46.684249288,10.5850561988,0.1614267,4.422241e-05,0.15342,7.483441e-05,0.1809133,0.0003095503,0.1573,0,0.1665733,4.422241e-05,0.1651133,3.399404e-05
2022-10-31 14:30:00,p2,pa,1549,46.684249288,10.5850561988,0.1612533,0.0002918192,0.1538133,0.0001087299,0.1804,0,0.1573,0,0.1662533,0.0003323969,0.1651267,4.422241e-05
2022-10-31 14:45:00,p2,pa,1549,46.684249288,10.5850561988,0.1607267,4.422241e-05,0.1537133,0.0001586029,0.1804,0,0.1572933,2.494481e-05,0.16586,4.899063e-05,0.16516,4.899063e-05
2022-10-31 15:00:00,p2,pa,1549,46.684249288,10.5850561988,0.1607466,4.988961e-05,0.1535933,0.0001289238,0.1803533,0.0001746099,0.1572867,3.399404e-05,0.1658733,4.422241e-05,0.1648467,0.000353772
2022-10-31 15:15:00,p2,pa,1549,46.684249288,10.5850561988,0.16076,4.899062e-05,0.15358,0.000186902,0.1799333,0.0003299817,0.1573,0,0.16586,4.899062e-05,0.16442,4.000067e-05
2022-10-31 15:30:00,p2,pa,1549,46.684249288,10.5850561988,0.1607333,4.714125e-05,0.1535533,0.0003222136,0.1797,0,0.15706,0.0003261886,0.1654533,0.0003537793,0.16444,4.899063e-05
2022-10-31 15:45:00,p2,pa,1549,46.684249288,10.5850561988,0.16074,4.899062e-05,0.1531067,0.000106251,0.1797067,2.494481e-05,0.1566,0,0.1651533,4.988961e-05,0.1644467,4.988961e-05
2022-10-31 16:00:00,p2,pa,1549,46.684249288,10.5850561988,0.16022,0.0002761629,0.1530867,0.0001586077,0.179,0,0.1565933,2.494481e-05,0.1651333,4.714125e-05,0.1644666,4.714125e-05
2022-10-31 16:15:00,p2,pa,1549,46.684249288,10.5850561988,0.1600533,4.988961e-05,0.1530933,0.0001691839,0.179,3.651546e-05,0.1566,0,0.16516,4.899063e-05,0.1644333,4.714125e-05
2022-10-31 16:30:00,p2,pa,1549,46.684249288,10.5850561988,0.1601,0,0.15308,0.000116621,0.1789933,2.494481e-05,0.1566,0,0.1651533,4.988961e-05,0.1640933,0.000343445
2022-10-31 16:45:00,p2,pa,1549,46.684249288,10.5850561988,0.1600867,3.399404e-05,0.1528733,8.537442e-05,0.1789533,0.0001746136,0.1565933,2.494481e-05,0.1647133,0.0003461523,0.16372,4.000068e-05
2022-10-31 17:00:00,p2,pa,1549,46.684249288,10.5850561988,0.1600867,3.399404e-05,0.15272,8.326209e-05,0.1783,0,0.1566,0,0.1644867,3.399404e-05,0.1637533,4.988961e-05
2022-10-31 17:15:00,p2,pa,1549,46.684249288,10.5850561988,0.1594933,0.0002379533,0.1526333,4.714125e-05,0.1783067,2.494481e-05,0.1566,0,0.1645067,2.494481e-05,0.1637733,4.42224e-05
2022-10-31 17:30:00,p2,pa,1549,46.684249288,10.5850561988,0.1594067,2.494481e-05,0.1526867,4.988735e-05,0.1783133,3.399404e-05,0.1566,0,0.1645133,3.399404e-05,0.1637933,2.494481e-05
2022-10-31 17:45:00,p2,pa,1549,46.684249288,10.5850561988,0.1594133,3.399404e-05,0.1525667,5.962949e-05,0.1783333,4.714125e-05,0.1566,0,0.16454,4.899062e-05,0.1631933,0.0002379533
2022-10-31 18:00:00,p2,pa,1549,46.684249288,10.5850561988,0.15946,4.899062e-05,0.15256,6.110204e-05,0.1783466,4.988961e-05,0.1566,0,0.16458,4.000068e-05,0.1631,0
2022-10-31 18:15:00,p2,pa,1549,46.684249288,10.5850561988,0.15946,4.899063e-05,0.1524933,5.73498e-05,0.1783733,4.422241e-05,0.1566,0,0.1645933,2.494481e-05,0.1631067,2.494481e-05
2022-10-31 18:30:00,p2,pa,1549,46.684249288,10.5850561988,0.1594867,3.399404e-05,0.15252,5.416117e-05,0.1783867,3.399404e-05,0.1566,0,0.1646133,3.399404e-05,0.1631133,3.399404e-05
2022-10-31 18:45:00,p2,pa,1549,46.684249288,10.5850561988,0.15948,4.000068e-05,0.1524867,0.0001146996,0.1782,0.0003183278,0.1566,0,0.1646,0.000193218,0.1631333,4.714125e-05
2022-10-31 19:00:00,p2,pa,1549,46.684249288,10.5850561988,0.1591267,0.0003492198,0.1524733,4.422241e-05,0.17768,4.000068e-05,0.1566,0,0.1639467,4.988961e-05,0.1627067,0.000337576
2022-10-31 19:15:00,p2,pa,1549,46.684249288,10.5850561988,0.1588,0,0.1524533,8.0555e-05,0.1777,0,0.1566,0,0.1639533,4.988961e-05,0.1624533,4.988217e-05
2022-10-31 19:30:00,p2,pa,1549,46.684249288,10.5850561988,0.1588,0,0.1524133,6.182517e-05,0.1777,0,0.1566,0,0.1639867,3.399404e-05,0.1625,0
2022-10-31 19:45:00,p2,pa,1549,46.684249288,10.5850561988,0.15884,4.898332e-05,0.1523933,4.422241e-05,0.17776,0.0001743553,0.1566,0,0.164,0,0.1624933,2.494109e-05
2022-10-31 20:00:00,p2,pa,1549,46.684249288,10.5850561988,0.15882,3.999471e-05,0.1523933,6.798808e-05,0.1777533,0.0001746099,0.1566,0,0.164,0,0.1625,0
2022-10-31 20:15:00,p2,pa,1549,46.684249288,10.5850561988,0.1588133,3.398897e-05,0.1523333,7.88824e-05,0.17784,0.0002244983,0.1566,0,0.164,0,0.1625,0
2022-10-31 20:30:00,p2,pa,1549,46.684249288,10.5850561988,0.1588733,4.421582e-05,0.1523333,5.962949e-05,0.1777333,4.714125e-05,0.1566067,2.494481e-05,0.1640133,3.399404e-05,0.1625,0
2022-10-31 20:45:00,p2,pa,1549,46.684249288,10.5850561988,0.1588667,4.713422e-05,0.1519133,0.0003073885,0.1775067,0.0003335986,0.1566,0,0.16404,4.899063e-05,0.1620066,0.0002999244
2022-10-31 21:00:00,p2,pa,1549,46.684249288,10.5850561988,0.1588867,3.398897e-05,0.1516467,8.844482e-05,0.17708,4.000068e-05,0.1566067,2.494481e-05,0.1640667,4.714125e-05,0.16182,4.000068e-05
2022-10-31 21:15:00,p2,pa,1549,46.684249288,10.5850561988,0.1589,0,0.1516133,8.0555e-05,0.1770933,2.494481e-05,0.1566067,2.494481e-05,0.1640667,4.714125e-05,0.16182,4.000068e-05
2022-10-31 21:30:00,p2,pa,1549,46.684249288,10.5850561988,0.1589,0,0.1516066,6.798805e-05,0.1773667,0.0003279549,0.1566133,3.399404e-05,0.1640733,4.422241e-05,0.1618467,4.988961e-05
2022-10-31 21:45:00,p2,pa,1549,46.684249288,10.5850561988,0.1589,0,0.1516,5.164065e-05,0.1776267,0.0002669984,0.1566067,2.494481e-05,0.1640933,2.494481e-05,0.1618467,4.988961e-05
2022-10-31 22:00:00,p2,pa,1549,46.684249288,10.5850561988,0.1589,0,0.1515533,7.180341e-05,0.1775933,0.0002999244,0.1566067,2.49448e-05,0.1641,0,0.16188,4.000068e-05
2022-10-31 22:15:00,p2,pa,1549,46.684249288,10.5850561988,0.1589,0,0.1515733,6.798808e-05,0.1770867,3.399404e-05,0.1566133,3.399404e-05,0.1640933,2.494481e-05,0.1618867,3.399404e-05
2022-10-31 22:30:00,p2,pa,1549,46.684249288,10.5850561988,0.1589067,2.494481e-05,0.1514933,5.73498e-05,0.1771,0,0.1566067,2.494481e-05,0.1641,0,0.1618733,4.42224e-05
2022-10-31 22:45:00,p2,pa,1549,46.684249288,10.5850561988,0.1585333,0.000343833,0.1515667,6.992176e-05,0.1771,0,0.1566467,4.988961e-05,0.1641,0,0.1618933,2.494481e-05
2022-10-31 23:00:00,p2,pa,1549,46.684249288,10.5850561988,0.1582067,2.494481e-05,0.1515133,8.0555e-05,0.1771,0,0.1565133,0.0002604255,0.16402,0.0002256872,0.1619,0
2022-10-31 23:15:00,p2,pa,1549,46.684249288,10.5850561988,0.15822,4.000068e-05,0.1514667,5.962949e-05,0.1771,0,0.1559867,3.399404e-05,0.1635533,0.000291817,0.1618067,0.0002379532
2022-10-31 23:30:00,p2,pa,1549,46.684249288,10.5850561988,0.1582333,4.714125e-05,0.1514667,4.714125e-05,0.1771,0,0.156,0,0.1634,0,0.1612467,0.0001746099
2022-10-31 23:45:00,p2,pa,1549,46.684249288,10.5850561988,0.15824,4.899063e-05,0.1514533,6.182517e-05,0.1771,0,0.156,0,0.1634133,3.399404e-05,0.1612,0
2022-10-31 00:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1989,0.000442717,0.2184533,4.988961e-05,0.1518333,4.713422e-05,0.1938667,4.714125e-05,0.1336933,2.494481e-05,0.2057,0
2022-10-31 00:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1989933,0.000432767,0.2184733,4.422241e-05,0.1518333,4.713422e-05,0.1938933,2.494481e-05,0.1337,0,0.2057,0
2022-10-31 00:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.2002,0.0004320492,0.2184867,3.399404e-05,0.1518267,4.421582e-05,0.1939,0,0.1336933,2.494481e-05,0.2057,0
2022-10-31 00:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1994533,0.000724676,0.2184933,2.494481e-05,0.15184,4.898332e-05,0.1939,0,0.1337,0,0.2056533,0.0001746099
2022-10-31 01:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1998333,0.0007947026,0.2185,0,0.1514533,0.0003403311,0.1932533,0.0001995547,0.1337067,2.494481e-05,0.205,0
2022-10-31 01:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1996933,0.000842588,0.2185,0,0.1511133,3.399404e-05,0.1932,0,0.1337,0,0.2050133,3.399404e-05
2022-10-31 01:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1984333,0.0006084563,0.2185,0,0.15114,4.899063e-05,0.1932067,2.494109e-05,0.1337,0,0.205,0
2022-10-31 01:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1988067,0.0006697897,0.2185,0,0.1511467,4.988961e-05,0.19322,3.999472e-05,0.1337067,2.494481e-05,0.2050133,3.399404e-05
2022-10-31 02:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1996933,0.0002379532,0.2185,0,0.15114,4.899063e-05,0.1932467,4.988217e-05,0.1337133,3.399404e-05,0.2050067,2.494481e-05
2022-10-31 02:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1995533,0.0001746099,0.2185,0,0.1511733,4.422241e-05,0.1932533,4.988217e-05,0.1337333,4.714125e-05,0.2050467,4.988961e-05
2022-10-31 02:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.19876,0.0009286509,0.2185,0,0.15118,4.000067e-05,0.19328,3.999472e-05,0.13366,0.0001496651,0.20506,4.899063e-05
2022-10-31 02:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.19914,0.0009386473,0.21822,0.0003429271,0.1511667,4.714125e-05,0.1932933,2.494109e-05,0.1331733,0.0002489079,0.2050533,4.988961e-05
2022-10-31 03:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1990733,0.0007270609,0.2178067,2.494109e-05,0.1511933,2.494481e-05,0.19316,0.0002799988,0.1330267,4.422241e-05,0.2050667,4.714125e-05
2022-10-31 03:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.19932,0.0003429271,0.2178067,2.494109e-05,0.15118,4.000068e-05,0.1926,0,0.1330467,4.988961e-05,0.2050933,2.494481e-05
2022-10-31 03:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.19874,0.0003136866,0.2178133,3.398897e-05,0.15118,4.000068e-05,0.1926,0,0.13308,4.000067e-05,0.2051,0
2022-10-31 03:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.19862,0.0007884124,0.21782,3.999472e-05,0.1511667,4.714125e-05,0.1926,0,0.1330867,3.399404e-05,0.2051,0
2022-10-31 04:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1999867,0.0006631879,0.2178267,4.421582e-05,0.15118,4.000068e-05,0.1926267,4.42224e-05,0.1330867,3.399404e-05,0.2051,0
2022-10-31 04:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.19924,0.0007050263,0.2178333,4.713422e-05,0.1512,0,0.19264,4.899062e-05,0.1330867,3.399404e-05,0.2051,0
2022-10-31 04:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1984133,0.0002963473,0.2178667,4.713422e-05,0.1512,0,0.1926667,4.714125e-05,0.1331,0,0.2051,0
2022-10-31 04:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.19874,0.0005840061,0.21788,3.999472e-05,0.1512,0,0.1926933,2.494481e-05,0.1330933,2.494481e-05,0.2051,0
2022-10-31 05:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1981467,0.0002753571,0.2178667,4.713422e-05,0.1512,0,0.19268,4.000068e-05,0.1330933,2.494481e-05,0.2051,0
2022-10-31 05:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1982,0.0004926097,0.21788,3.999471e-05,0.1512067,2.494481e-05,0.1926067,0.0002379532,0.1330467,0.0001746099,0.2051,0
2022-10-31 05:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1989267,0.0003086877,0.2179,0,0.1512,0,0.192,0,0.133,0.0002366421,0.2050533,0.0001746099
2022-10-31 05:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1989667,4.714125e-05,0.2179,0,0.1512,0,0.192,0,0.1330933,2.494481e-05,0.2044,0
2022-10-31 06:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1987,0.0003425381,0.21748,0.0003429271,0.1512,0,0.192,0,0.1331067,2.494481e-05,0.2044,0
2022-10-31 06:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.19842,0.0002761629,0.2172,0,0.1512,0,0.192,0,0.1325067,0.0002351349,0.2044,0
2022-10-31 06:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1981133,0.0003095503,0.2172,0,0.1512,0,0.192,0,0.13242,3.999472e-05,0.2044,0
2022-10-31 06:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1981933,0.0006826066,0.2172,0,0.1512,0,0.1920333,4.714125e-05,0.1324267,4.421582e-05,0.2044,0
2022-10-31 07:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1993466,0.000340325,0.2172,0,0.1512,0,0.1920267,4.422241e-05,0.13242,3.999472e-05,0.2044133,3.399404e-05
2022-10-31 07:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1991933,0.0004823071,0.2172,0,0.1512,0,0.1920533,4.988961e-05,0.1324133,3.398897e-05,0.2044,0
2022-10-31 07:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1986267,0.0005026133,0.2172,0,0.1512,0,0.19208,4.000068e-05,0.13244,4.898332e-05,0.2044133,3.399404e-05
2022-10-31 07:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1983867,0.0002217092,0.2172,0,0.1512067,2.494481e-05,0.1920467,4.988961e-05,0.1324333,4.713422e-05,0.20442,4.000068e-05
2022-10-31 08:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1982067,0.0002379532,0.2172,0,0.1511933,2.494481e-05,0.19198,0.0002315157,0.13242,3.999472e-05,0.2044133,3.399404e-05
2022-10-31 08:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1983,0,0.2172,0,0.1512,0,0.1914867,0.0002418438,0.13244,4.898332e-05,0.2044133,3.399404e-05
2022-10-31 08:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1982933,2.494481e-05,0.2172,0,0.1512,0,0.19182,0.0003429271,0.1323933,0.0001651931,0.20442,4.000068e-05
2022-10-31 08:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1982933,2.494481e-05,0.2172,0,0.1511933,2.494481e-05,0.1914,0,0.1324333,4.713422e-05,0.2044067,2.494481e-05
2022-10-31 09:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1982533,0.0001746099,0.2172,0,0.1511667,4.714125e-05,0.1913867,3.399404e-05,0.1324267,4.421582e-05,0.20442,4.000068e-05
2022-10-31 09:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1982533,0.0002418435,0.2172,0,0.1511333,4.714125e-05,0.1914,0,0.1324067,2.494109e-05,0.20442,4.000068e-05
2022-10-31 09:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1987067,0.0005870424,0.2165133,3.399404e-05,0.1497333,0.0002624678,0.1914067,2.494109e-05,0.13306,4.899063e-05,0.2044133,3.399404e-05
2022-10-31 09:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1989467,0.0001746099,0.21652,4.000068e-05,0.14786,0.0006129717,0.1914067,2.494109e-05,0.1326533,0.000366726,0.2044067,2.494481e-05
2022-10-31 10:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1985267,0.0003492198,0.2165,0,0.1481,0,0.1914,0,0.1322933,2.494481e-05,0.2044,0
2022-10-31 10:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.19862,0.0003429271,0.2165,0,0.14806,4.899063e-05,0.1914,0,0.1323667,0.0002118686,0.2044,0
2022-10-31 10:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1987533,0.0002418439,0.2165,0,0.1483133,0.000359381,0.19138,4.000068e-05,0.1328067,0.0002379532,0.2044,0
2022-10-31 10:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1988467,0.0001746099,0.2165,0,0.1483133,0.0003499826,0.1913,0,0.1328333,0.0001738447,0.2044,0
2022-10-31 11:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1987067,0.0002379532,0.2164733,4.422241e-05,0.1486133,0.0001707494,0.1913,0,0.1327867,0.0002334275,0.2039,0.0003425384
2022-10-31 11:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.19868,0.0001869041,0.21642,4.000067e-05,0.1479467,0.0001746099,0.1912933,2.494481e-05,0.1322067,0.0002542083,0.2036333,4.714125e-05
2022-10-31 11:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1983733,0.0003492198,0.2164,0,0.1478933,2.494481e-05,0.1912133,3.399404e-05,0.1321,0,0.2036067,2.494481e-05
2022-10-31 11:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.19856,0.0002799988,0.2164,0,0.14748,0.0003562757,0.1918,0.0002366421,0.1322333,0.0002674973,0.2036,0
2022-10-31 12:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.198,0,0.2164,0,0.14712,4.000068e-05,0.19146,0.0003738081,0.1320533,4.988961e-05,0.2036,0
2022-10-31 12:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.19802,0.0001869041,0.2164,0,0.1464533,0.0001746098,0.1917533,0.0001746099,0.1320333,4.714125e-05,0.2033667,0.0003299817
2022-10-31 12:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1981266,0.0003193037,0.2163733,4.422241e-05,0.14598,0.0003429344,0.19176,4.899063e-05,0.13148,0.0002809497,0.2029,0
2022-10-31 12:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1979133,3.399404e-05,0.2163133,3.399404e-05,0.1452667,0.0003552764,0.1917,0,0.1313533,4.988961e-05,0.2028933,2.494481e-05
2022-10-31 13:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1979,0,0.2157867,0.0003095503,0.1449666,4.714125e-05,0.1916933,2.494481e-05,0.13132,4.000068e-05,0.2028667,4.714125e-05
2022-10-31 13:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1979,0,0.2156,0,0.14464,0.0003342638,0.19162,4.000068e-05,0.13126,4.899063e-05,0.2027533,0.0002604314
2022-10-31 13:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1979,0.0002556028,0.2156,0,0.1438267,0.0003492198,0.1915867,3.399404e-05,0.13096,0.0003517562,0.2021133,3.399404e-05
2022-10-31 13:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.19786,4.899063e-05,0.2156,0,0.1430333,0.0003299817,0.1915466,4.988961e-05,0.1303,0.0003286345,0.2021,0
2022-10-31 14:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1977733,0.0001842698,0.21558,4.000068e-05,0.1420733,0.0002999278,0.1915,0,0.1297067,0.0003065206,0.2021,0
2022-10-31 14:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1976,0.0003141109,0.2155733,4.422241e-05,0.14144,4.899063e-05,0.1914933,2.494109e-05,0.1292333,4.714125e-05,0.2021,0
2022-10-31 14:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1971667,4.714125e-05,0.2155333,4.714125e-05,0.14084,0.0002628048,0.1914333,4.713422e-05,0.12858,4.000068e-05,0.2021,0
2022-10-31 14:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1971133,3.399404e-05,0.2151133,0.0003461521,0.1406467,0.0002578538,0.1914133,3.398897e-05,0.12856,4.899062e-05,0.2018667,0.0003299817
2022-10-31 15:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1969933,0.0002839394,0.2148333,4.714125e-05,0.1400267,0.0001730761,0.1914067,2.494109e-05,0.12836,0.0003261886,0.2014,0
2022-10-31 15:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1971,0,0.2148133,3.399404e-05,0.1393933,2.494481e-05,0.1914067,2.494109e-05,0.1279067,2.494481e-05,0.2014,0
2022-10-31 15:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1969733,0.0002719464,0.2148066,2.494481e-05,0.1393133,0.0001961856,0.1914,0,0.1282133,0.0003242751,0.2014,0
2022-10-31 15:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1971,0,0.2148066,2.494481e-05,0.1386266,4.421582e-05,0.1914,0,0.12788,4.000068e-05,0.2014,0
2022-10-31 16:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1967733,0.0003492198,0.2143067,0.0003151002,0.1383,0.0003502383,0.1914,0,0.1277133,0.0002777677,0.2014,0
2022-10-31 16:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1964,0,0.2141,0,0.1376467,0.0003537719,0.19138,4.000068e-05,0.1271933,2.494481e-05,0.2014,0
2022-10-31 16:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1965867,0.0003095503,0.2141,0,0.1371533,0.0003116972,0.19138,4.000068e-05,0.1268333,0.0003571539,0.2013933,2.494481e-05
2022-10-31 16:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1963533,0.0001746099,0.2141,0,0.1366067,2.494481e-05,0.1913667,4.714125e-05,0.12632,0.000314535,0.20084,0.0002799988
2022-10-31 17:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.19612,0.0003429271,0.2141066,2.494481e-05,0.1364,0.0003425381,0.1913467,4.988961e-05,0.1259,0,0.2007,0
2022-10-31 17:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1957,0,0.2141133,3.399404e-05,0.1359867,3.399404e-05,0.19136,4.899062e-05,0.1259267,4.422241e-05,0.2007,0
2022-10-31 17:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1957533,4.988961e-05,0.21362,0.0002925752,0.1360133,3.398897e-05,0.19124,0.000289372,0.1259267,0.0001730761,0.2007,0
2022-10-31 17:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1955133,0.0003383678,0.2134733,4.421582e-05,0.1366733,0.0002489102,0.19084,0.0002800048,0.1259467,0.0001746099,0.20072,4.000068e-05
2022-10-31 18:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1951067,2.494481e-05,0.2134867,3.398897e-05,0.1367867,3.399404e-05,0.1907133,3.399404e-05,0.12556,0.0003282261,0.20072,4.000068e-05
2022-10-31 18:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.19514,4.899063e-05,0.2134067,0.0002379532,0.1368,3.651273e-05,0.19076,4.899062e-05,0.1253667,4.714125e-05,0.2007667,4.714125e-05
2022-10-31 18:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.19484,0.0003479449,0.2128,0,0.1368133,3.398897e-05,0.1907933,2.494481e-05,0.12538,4.000068e-05,0.2007933,2.494481e-05
2022-10-31 18:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1945,0.0002556028,0.2128,0,0.13686,4.898332e-05,0.19082,4.000068e-05,0.1254,0,0.2008,0
2022-10-31 19:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1945067,2.494481e-05,0.2128,0,0.1368533,4.988217e-05,0.1901133,3.399404e-05,0.1253667,0.0001534799,0.2008,0
2022-10-31 19:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1944933,0.0002885965,0.2128,0,0.13688,3.999471e-05,0.1901867,3.399404e-05,0.1251133,0.0003222175,0.2008,0
2022-10-31 19:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.19418,0.0003429271,0.2128467,4.988961e-05,0.1369,0,0.1902,0,0.1247467,4.988589e-05,0.2008,0
2022-10-31 19:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1941333,0.0003299817,0.2126267,0.0003193033,0.1368933,2.494109e-05,0.1902133,3.399404e-05,0.1247733,4.421912e-05,0.2008,0
2022-10-31 20:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1945067,0.0003492198,0.2121733,4.42224e-05,0.1368933,2.494109e-05,0.1899667,0.0003438332,0.1247933,2.494295e-05,0.2008,0
2022-10-31 20:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1939,0.000442717,0.2122,0,0.13694,4.899062e-05,0.1895867,3.399404e-05,0.1248067,2.494481e-05,0.2008267,4.422241e-05
