"Date","Track_100","Pred_100","Track_20","Pred_20","Track_50","Pred_50","Station"
"2020-05-12 05:26:11",168,0.200402193566654,168,0.206016562508453,168,0.214499570953741,"B3"
"2020-05-13 17:14:28",15,0.215124207870399,15,0.198560049471546,15,0.218479260890495,"B3"
"2020-05-14 17:07:02",117,0.210405282468547,117,0.212265308108236,117,0.231019778072116,"B3"
"2020-05-18 05:27:12",168,0.214799177510857,168,0.211836831731477,168,0.214499570953741,"B3"
"2020-05-19 17:15:23",15,0.211361356133741,15,0.214825526559167,15,0.229293218195174,"B3"
"2020-05-20 17:06:19",117,0.210405282468547,117,0.212265308108236,117,0.231019778072116,"B3"
"2020-05-24 05:26:08",168,0.210405282468547,168,0.216569391526573,168,0.231019778072116,"B3"
"2020-05-25 17:14:29",15,0.21305565025706,15,0.212014143940093,15,0.229858822589495,"B3"
"2020-05-26 17:07:03",117,0.205391355757437,117,0.214825526559167,117,0.229293218195174,"B3"
"2020-05-30 05:27:13",168,0.210405282468547,168,0.216569391526573,168,0.231019778072116,"B3"
"2020-05-31 17:15:24",15,0.220769177887161,15,0.208276435873468,15,0.214499570953741,"B3"
"2020-06-01 17:06:20",117,0.223546897739254,117,0.215246605511676,117,0.220478403293647,"B3"
"2020-06-05 05:26:09",168,0.2214627587465,168,0.20487287108805,168,0.192186415372274,"B3"
"2020-06-06 17:14:30",15,0.230333707653542,15,0.210208853780738,15,0.213587232748786,"B3"
"2020-06-07 17:07:03",117,0.2214627587465,117,0.205188920914506,117,0.192186415372274,"B3"
"2020-06-11 05:27:14",168,0.216762745731409,168,0.270214337981909,168,0.224969697961697,"B3"
"2020-06-12 17:15:24",15,0.20742961725906,15,0.210941764331467,15,0.202298493155881,"B3"
"2020-06-13 17:06:21",117,0.213129616442476,117,0.210941764331467,117,0.202298493155881,"B3"
"2020-06-17 05:26:09",168,0.17690828812274,168,0.200338312457197,168,0.210843505474018,"B3"
"2020-06-19 17:07:04",117,0.190173318168165,117,0.229866096995269,117,0.239028359383592,"B3"
"2020-06-23 05:27:14",168,0.191008542970211,168,0.230244354821328,168,0.23846103514988,"B3"
"2020-06-24 17:15:25",15,0.186126095186227,15,0.234048882757368,15,0.235356102978339,"B3"
"2020-06-25 17:06:21",117,0.191008542970211,117,0.234048882757368,117,0.23846103514988,"B3"
"2020-06-29 05:26:10",168,0.18629062557891,168,0.200338312457197,168,0.214324373805607,"B3"
"2020-06-30 17:14:31",15,0.185308543786795,15,0.234048882757368,15,0.23846103514988,"B3"
"2020-07-01 17:07:04",117,0.191008542970211,117,0.234048882757368,117,0.23846103514988,"B3"
"2020-07-05 05:27:15",168,0.173547860711328,168,0.201308096656329,168,0.210015040079724,"B3"
"2020-07-06 17:15:26",15,0.191950891176772,15,0.231811891378229,15,0.253493097898569,"B3"
"2020-07-07 17:06:22",117,0.198029656845499,117,0.233468489039622,117,0.24827843604492,"B3"
"2020-07-11 05:26:11",168,0.173231290627437,168,0.242520506892393,168,0.21837420851594,"B3"
"2020-07-12 17:14:32",15,0.191116863377238,15,0.232271690789884,15,0.250544827806884,"B3"
"2020-07-13 17:07:05",117,0.194330372830556,117,0.233468489039622,117,0.24827843604492,"B3"
"2020-07-17 05:27:16",168,0.17570045290979,168,0.247220602706756,168,0.216144162204556,"B3"
"2020-07-18 17:15:26",15,0.190676881460604,15,0.230964790737142,15,0.251605054327934,"B3"
"2020-07-19 17:06:23",117,0.194330372830556,117,0.233468489039622,117,0.246212909971432,"B3"
"2020-07-23 05:26:11",168,0.194595852891019,168,0.220658755871341,168,0.221016607576391,"B3"
"2020-07-24 17:14:32",15,0.200565853267323,15,0.222113395544042,15,0.221016607576391,"B3"
"2020-07-25 17:07:06",117,0.185391793150271,117,0.222465720746189,117,0.219292071026002,"B3"
"2020-07-29 05:27:17",168,0.18507522306638,168,0.225370160779499,168,0.220722173697413,"B3"
"2020-07-30 17:15:27",15,0.187083276226459,15,0.204347097865232,15,0.196174953918736,"B3"
"2020-07-31 17:06:24",117,0.187544385348733,117,0.228062866196807,117,0.214288007850725,"B3"
"2020-08-04 05:26:12",168,0.207512995048302,168,0.189856622592758,168,0.177185481593313,"B3"
"2020-08-05 17:14:33",15,0.234580893958182,15,0.206950632021222,15,0.200225402553394,"B3"
"2020-08-06 17:07:07",117,0.209894307151783,117,0.193884980364769,117,0.183681739221109,"B3"
"2020-08-10 05:27:17",168,0.223911165124843,168,0.216981981200682,168,0.216631485613731,"B3"
"2020-08-11 17:15:28",15,0.225931042644399,15,0.220358359962531,15,0.215176237689484,"B3"
"2020-08-12 17:06:24",117,0.211052795720625,117,0.210708002994295,117,0.201453780606561,"B3"
"2020-08-16 05:26:13",168,0.212541301701132,168,0.227637873076564,168,0.215176237689484,"B3"
"2020-08-17 17:14:36",15,0.213482995424606,15,0.191311262265459,15,0.177185481593313,"B3"
"2020-08-18 17:07:07",117,0.226098065830907,117,0.210860638097048,117,0.204255575259496,"B3"
"2020-08-22 05:27:18",168,0.185251000099988,168,0.201890077746136,168,0.21923109655116,"B3"
"2020-08-23 17:15:29",15,0.193033577957435,15,0.222974163925739,15,0.244090247276788,"B3"
"2020-08-24 17:06:25",117,0.191962854380453,117,0.206595402097658,117,0.23307875675908,"B3"
"2020-08-28 05:26:14",168,0.198733577140852,168,0.219656375424947,168,0.247135478218328,"B3"
"2020-08-29 17:14:34",15,0.193536254626348,15,0.228542247519619,15,0.247917032530249,"B3"
"2020-08-30 17:07:08",117,0.177542947756493,117,0.248961109600267,117,0.225712483459332,"B3"
"2020-09-03 05:27:18",168,0.196546676434787,168,0.226342714671355,168,0.248790968358016,"B3"
"2020-09-04 17:15:29",15,0.193033577957435,15,0.222974163925739,15,0.244090247276788,"B3"
"2020-09-05 17:06:26",117,0.201679619339526,117,0.219497372297616,117,0.240167460516971,"B3"
"2020-09-09 05:26:14",168,0.185251000099988,168,0.201890077746136,168,0.21923109655116,"B3"
"2020-09-10 17:14:35",15,0.193536254626348,15,0.228542247519619,15,0.247917032530249,"B3"
"2020-09-11 17:07:09",117,0.185201337757087,117,0.205207866246929,117,0.221483253405119,"B3"
"2020-10-15 05:26:15",168,0.239551963499723,168,0.234339924693544,168,0.263980745385597,"B3"
"2020-10-17 17:07:09",117,0.236273108439722,117,0.258486215785978,117,0.207712535180917,"B3"
"2020-10-21 05:27:19",168,0.235923235742703,168,0.258056842458921,168,0.199711998578135,"B3"
"2020-10-22 17:15:30",15,0.238292985959278,15,0.255947984740581,15,0.207146930786596,"B3"
"2020-10-23 17:06:26",117,0.234488223415542,117,0.252680552442201,117,0.199711998578135,"B3"
"2020-10-27 05:26:15",168,0.221573227388034,168,0.242592597889225,168,0.172442605962493,"B3"
"2020-10-28 17:14:36",15,0.223954539491515,15,0.240465099601267,15,0.1955524164069,"B3"
"2020-10-29 17:07:09",117,0.224033287684243,117,0.244222562684748,117,0.195743238868617,"B3"
"2020-11-02 05:27:19",168,0.214395399207719,168,0.242592597889225,168,0.172435299299634,"B3"
"2020-11-03 17:15:30",15,0.233128008200386,15,0.254233636676534,15,0.208873490663539,"B3"
"2020-11-04 17:06:26",117,0.217005549838026,117,0.242975030963543,117,0.172435299299634,"B3"
"2020-11-08 05:26:15",168,0.239106869118403,168,0.247503206987243,168,0.192546449987273,"B3"
"2020-11-09 17:14:35",15,0.241607373506998,15,0.254445888792572,15,0.206013386074977,"B3"
"2020-11-10 17:07:09",117,0.233088188648317,117,0.254445888792572,117,0.206013386074977,"B3"
"2020-11-14 05:27:19",168,0.235637373130694,168,0.261659018658743,168,0.206013386074977,"B3"
